axis,axis_name,level,unit,success_rate,collision_rate,timeout_rate,avg_reward,reward_std,avg_steps,episodes
gaussian,高斯球稀疏化,100,%,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
gaussian,高斯球稀疏化,50,%,56.00000000000001,44.0,0.0,98.65351252146802,124.43117793927051,27.392857142857142,50
gaussian,高斯球稀疏化,20,%,46.0,54.0,0.0,68.99239077484278,127.88919744772264,24.695652173913043,50
gaussian,高斯球稀疏化,5,%,40.0,57.99999999999999,2.0,18.444169781143454,269.9217387239942,27.15,50
gaussian,高斯球稀疏化,2,%,24.0,76.0,0.0,-5.21234856572694,104.63516783620084,33.583333333333336,50
resolution,渲染分辨率,64,px,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
resolution,渲染分辨率,32,px,57.99999999999999,40.0,2.0,75.5925884259734,246.62227887326196,27.03448275862069,50
resolution,渲染分辨率,16,px,56.00000000000001,42.0,2.0,68.86221991076366,240.9468129312616,26.5,50
resolution,渲染分辨率,8,px,48.0,50.0,2.0,52.83354181949412,224.80629907608906,26.875,50
resolution,渲染分辨率,2,px,36.0,64.0,0.0,41.435008586911465,114.497046212089,23.166666666666668,50
depth_noise,深度噪声,0.0,σ,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
depth_noise,深度噪声,0.1,σ,56.00000000000001,44.0,0.0,96.5372398218039,122.50728862734742,26.392857142857142,50
depth_noise,深度噪声,0.25,σ,56.00000000000001,42.0,2.0,65.87917790674814,270.83753876808186,26.25,50
depth_noise,深度噪声,0.5,σ,60.0,40.0,0.0,96.07030097247122,131.1302738537478,31.033333333333335,50
depth_noise,深度噪声,1.0,σ,36.0,56.00000000000001,8.0,-80.1011866174182,400.0773524215366,37.44444444444444,50
lighting,光照偏移,0,EV,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
lighting,光照偏移,1,EV,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
lighting,光照偏移,2,EV,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
lighting,光照偏移,3,EV,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
lighting,光照偏移,4,EV,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
viewpoint_uncertainty,视角不确定性,360,°,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
viewpoint_uncertainty,视角不确定性,270,°,56.00000000000001,42.0,2.0,68.38793766614651,259.9488779420021,26.0,50
viewpoint_uncertainty,视角不确定性,180,°,57.99999999999999,42.0,0.0,99.51406947347667,123.92334558618937,26.689655172413794,50
viewpoint_uncertainty,视角不确定性,90,°,32.0,66.0,2.0,-12.554929265398844,230.50583900253446,37.0625,50
viewpoint_uncertainty,视角不确定性,45,°,6.0,86.0,8.0,-190.54501971108593,457.44537417725616,98.33333333333333,50
depth_failure,深度大面积失效,0,%,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
depth_failure,深度大面积失效,25,%,0.0,96.0,4.0,-265.8737287969577,629.3929821947461,0.0,50
depth_failure,深度大面积失效,50,%,0.0,100.0,0.0,-86.36951603330357,24.034584264176797,0.0,50
depth_failure,深度大面积失效,75,%,0.0,100.0,0.0,-80.95011113236505,19.405836286010242,0.0,50
depth_failure,深度大面积失效,90,%,0.0,100.0,0.0,-86.08097659609905,20.76114121896724,0.0,50
occlusion,相机遮挡,0,%,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
occlusion,相机遮挡,25,%,0.0,98.0,2.0,-161.96706861089567,437.60815617862715,0.0,50
occlusion,相机遮挡,50,%,0.0,100.0,0.0,-124.13417306674972,47.37670164763455,0.0,50
occlusion,相机遮挡,75,%,0.0,100.0,0.0,-122.72605255926263,45.61108468970483,0.0,50
occlusion,相机遮挡,90,%,0.0,100.0,0.0,-127.97900056642922,49.42255579174776,0.0,50
depth_scale,深度尺度偏差,1.0,×,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
depth_scale,深度尺度偏差,0.75,×,54.0,46.0,0.0,90.61992371572575,122.6350253841748,25.51851851851852,50
depth_scale,深度尺度偏差,0.5,×,38.0,62.0,0.0,37.432520989815345,122.7978980274566,28.894736842105264,50
depth_scale,深度尺度偏差,0.25,×,2.0,94.0,4.0,-162.32319925479632,442.4534579748838,28.0,50
depth_scale,深度尺度偏差,0.1,×,0.0,100.0,0.0,-139.75031548913788,55.95679084910891,0.0,50
combined,组合退化,0.0,severity,54.0,44.0,2.0,60.39686468756489,275.39004969111966,26.333333333333332,50
combined,组合退化,0.25,severity,2.0,98.0,0.0,-98.96174327914547,78.66217584060857,22.0,50
combined,组合退化,0.5,severity,22.0,60.0,18.0,-292.4246420139218,649.1084171723086,57.45454545454545,50
combined,组合退化,0.75,severity,36.0,64.0,0.0,39.20031197572626,113.95142955903789,25.72222222222222,50
combined,组合退化,1.0,severity,2.0,92.0,6.0,-183.23358765871868,522.2758975139036,21.0,50
