axis,axis_name,level,unit,success_rate,collision_rate,timeout_rate,avg_reward,reward_std,avg_steps,episodes
gaussian,高斯球稀疏化,100,%,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
gaussian,高斯球稀疏化,50,%,36.0,64.0,0.0,49.552327174043064,122.80723003166334,24.72222222222222,50
gaussian,高斯球稀疏化,20,%,32.0,68.0,0.0,40.230159228791194,118.4933772491918,25.5,50
gaussian,高斯球稀疏化,5,%,24.0,76.0,0.0,4.701027868583355,106.93179761656296,29.0,50
gaussian,高斯球稀疏化,2,%,14.000000000000002,86.0,0.0,-23.315859865223675,101.30786607599192,21.428571428571427,50
resolution,渲染分辨率,64,px,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
resolution,渲染分辨率,32,px,38.0,62.0,0.0,53.81313209791442,126.76740964293148,25.36842105263158,50
resolution,渲染分辨率,16,px,36.0,64.0,0.0,45.19023909189268,131.14258980218952,25.0,50
resolution,渲染分辨率,8,px,36.0,64.0,0.0,44.63727255349464,122.06324598256549,28.0,50
resolution,渲染分辨率,2,px,32.0,68.0,0.0,30.729513376091585,114.35542293479176,26.375,50
depth_noise,深度噪声,0.0,σ,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
depth_noise,深度噪声,0.1,σ,42.0,57.99999999999999,0.0,63.43135610761045,128.74119103519425,24.761904761904763,50
depth_noise,深度噪声,0.25,σ,42.0,57.99999999999999,0.0,62.73657676393003,128.43106885684506,24.857142857142858,50
depth_noise,深度噪声,0.5,σ,46.0,54.0,0.0,70.0103291454753,129.32673553503832,27.47826086956522,50
depth_noise,深度噪声,1.0,σ,52.0,46.0,2.0,38.64134533502234,349.03451809892005,28.076923076923077,50
lighting,光照偏移,0,EV,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
lighting,光照偏移,1,EV,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
lighting,光照偏移,2,EV,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
lighting,光照偏移,3,EV,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
lighting,光照偏移,4,EV,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
viewpoint_uncertainty,视角不确定性,360,°,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
viewpoint_uncertainty,视角不确定性,270,°,42.0,57.99999999999999,0.0,65.26655812672317,126.55235336727053,25.095238095238095,50
viewpoint_uncertainty,视角不确定性,180,°,44.0,56.00000000000001,0.0,64.67242502788562,137.1897170535791,26.181818181818183,50
viewpoint_uncertainty,视角不确定性,90,°,36.0,64.0,0.0,38.22420491528896,132.96668634358338,25.333333333333332,50
viewpoint_uncertainty,视角不确定性,45,°,16.0,84.0,0.0,-22.52283040962792,117.30485680200768,24.875,50
depth_failure,深度大面积失效,0,%,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
depth_failure,深度大面积失效,25,%,6.0,92.0,2.0,-111.61444859102781,322.3963763073584,17.0,50
depth_failure,深度大面积失效,50,%,12.0,88.0,0.0,-19.67426199178051,95.82307565649627,29.833333333333332,50
depth_failure,深度大面积失效,75,%,0.0,100.0,0.0,-60.97039680432548,16.59634400546086,0.0,50
depth_failure,深度大面积失效,90,%,0.0,100.0,0.0,-81.93239705772046,15.704010844767268,0.0,50
occlusion,相机遮挡,0,%,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
occlusion,相机遮挡,25,%,0.0,100.0,0.0,-55.340035567250546,36.55056646189446,0.0,50
occlusion,相机遮挡,50,%,0.0,100.0,0.0,-128.33408572996584,100.7483278292064,0.0,50
occlusion,相机遮挡,75,%,0.0,100.0,0.0,-97.84910340467609,45.5000295976612,0.0,50
occlusion,相机遮挡,90,%,0.0,100.0,0.0,-107.70970686148556,43.81919725602046,0.0,50
depth_scale,深度尺度偏差,1.0,×,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
depth_scale,深度尺度偏差,0.75,×,44.0,56.00000000000001,0.0,66.09379968356164,132.75785617485246,25.363636363636363,50
depth_scale,深度尺度偏差,0.5,×,26.0,74.0,0.0,7.770447264516211,119.23007108547817,31.384615384615383,50
depth_scale,深度尺度偏差,0.25,×,2.0,98.0,0.0,-65.33760983400445,53.87356777022129,32.0,50
depth_scale,深度尺度偏差,0.1,×,0.0,100.0,0.0,-92.57744144260587,41.4512073983887,0.0,50
combined,组合退化,0.0,severity,40.0,60.0,0.0,58.883713378495266,126.98098604433116,24.85,50
combined,组合退化,0.25,severity,12.0,88.0,0.0,-18.45045522291009,93.44934497066058,27.5,50
combined,组合退化,0.5,severity,28.000000000000004,70.0,2.0,-26.78523274203917,292.54494821350244,34.5,50
combined,组合退化,0.75,severity,8.0,90.0,2.0,-62.6176640753749,211.34431782363166,30.75,50
combined,组合退化,1.0,severity,36.0,64.0,0.0,41.28592142211162,119.75136694803281,26.0,50
