axis,axis_name,level,unit,success_rate,collision_rate,timeout_rate,avg_reward,reward_std,avg_steps,episodes
depth_scale,深度尺度偏差,1.0,×,83.0,17.0,0.0,421.78920028242175,150.30696424408129,58.87951807228916,100
depth_scale,深度尺度偏差,0.75,×,80.0,20.0,0.0,414.27166711044833,158.02347543553444,58.3,100
depth_scale,深度尺度偏差,0.5,×,82.0,18.0,0.0,420.52532085971126,154.07172056654397,58.926829268292686,100
depth_scale,深度尺度偏差,0.25,×,87.0,13.0,0.0,432.04977977511925,139.18392128031442,59.39080459770115,100
depth_scale,深度尺度偏差,0.1,×,78.0,22.0,0.0,390.5154270230565,161.32924041463758,67.74358974358974,100
