axis,axis_name,level,unit,success_rate,collision_rate,timeout_rate,avg_reward,reward_std,avg_steps,episodes
gaussian,高斯球稀疏化,100,%,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
gaussian,高斯球稀疏化,50,%,38.0,62.0,0.0,48.89886545172375,119.13352148188662,22.68421052631579,50
gaussian,高斯球稀疏化,20,%,32.0,68.0,0.0,34.42473540704108,114.41846210925002,22.625,50
gaussian,高斯球稀疏化,5,%,30.0,70.0,0.0,26.149876913476202,110.75716535656663,25.466666666666665,50
gaussian,高斯球稀疏化,2,%,12.0,88.0,0.0,-69.56377390736071,252.43401709459312,27.666666666666668,50
resolution,渲染分辨率,64,px,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
resolution,渲染分辨率,32,px,38.0,62.0,0.0,49.09929986201765,119.64485716051182,22.473684210526315,50
resolution,渲染分辨率,16,px,30.0,70.0,0.0,30.575191368276105,110.30701274812174,21.8,50
resolution,渲染分辨率,8,px,38.0,62.0,0.0,50.001724358007074,119.88937256783453,23.94736842105263,50
resolution,渲染分辨率,2,px,40.0,60.0,0.0,55.838518712107934,121.56021276171302,23.2,50
depth_noise,深度噪声,0.0,σ,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
depth_noise,深度噪声,0.1,σ,34.0,66.0,0.0,39.27696779583616,115.49941569561327,22.235294117647058,50
depth_noise,深度噪声,0.25,σ,36.0,64.0,0.0,43.9017638624664,117.70620097983948,22.555555555555557,50
depth_noise,深度噪声,0.5,σ,34.0,66.0,0.0,38.63980517090073,115.82727812025853,22.470588235294116,50
depth_noise,深度噪声,1.0,σ,32.0,66.0,2.0,-11.191772476843758,272.25472958091007,30.5,50
lighting,光照偏移,0,EV,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
lighting,光照偏移,1,EV,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
lighting,光照偏移,2,EV,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
lighting,光照偏移,3,EV,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
lighting,光照偏移,4,EV,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
viewpoint_uncertainty,视角不确定性,360,°,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
viewpoint_uncertainty,视角不确定性,270,°,34.0,66.0,0.0,39.2918326271408,115.57231000633436,22.352941176470587,50
viewpoint_uncertainty,视角不确定性,180,°,38.0,62.0,0.0,48.41679793023526,118.37262851118345,25.263157894736842,50
viewpoint_uncertainty,视角不确定性,90,°,28.000000000000004,70.0,2.0,-9.387516152248866,224.43085456320475,25.642857142857142,50
viewpoint_uncertainty,视角不确定性,45,°,14.000000000000002,78.0,8.0,-133.7786238404638,427.8451226500135,32.0,50
depth_failure,深度大面积失效,0,%,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
depth_failure,深度大面积失效,25,%,2.0,86.0,12.0,-272.914457487753,606.8105419324293,35.0,50
depth_failure,深度大面积失效,50,%,6.0,88.0,6.0,-186.07731969628855,535.8186453246084,38.0,50
depth_failure,深度大面积失效,75,%,0.0,100.0,0.0,-75.13267564252638,15.090596832235594,0.0,50
depth_failure,深度大面积失效,90,%,0.0,100.0,0.0,-85.74934450025862,25.26336548677227,0.0,50
occlusion,相机遮挡,0,%,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
occlusion,相机遮挡,25,%,0.0,100.0,0.0,-69.22015517742004,16.644713099177647,0.0,50
occlusion,相机遮挡,50,%,2.0,98.0,0.0,-77.42830233305794,93.22675358709034,43.0,50
occlusion,相机遮挡,75,%,2.0,98.0,0.0,-58.48038988279723,40.100330512465064,50.0,50
occlusion,相机遮挡,90,%,0.0,100.0,0.0,-63.46726978317993,18.38762429520004,0.0,50
depth_scale,深度尺度偏差,1.0,×,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
depth_scale,深度尺度偏差,0.75,×,38.0,62.0,0.0,51.32771457988844,117.94521854895694,22.31578947368421,50
depth_scale,深度尺度偏差,0.5,×,34.0,66.0,0.0,41.670731273180415,115.2678557579319,21.941176470588236,50
depth_scale,深度尺度偏差,0.25,×,36.0,64.0,0.0,47.46500357293892,115.33371759099609,22.944444444444443,50
depth_scale,深度尺度偏差,0.1,×,34.0,64.0,2.0,-13.044801006568118,280.53368635023475,39.76470588235294,50
combined,组合退化,0.0,severity,34.0,66.0,0.0,39.333537321759714,115.495894305523,22.294117647058822,50
combined,组合退化,0.25,severity,12.0,80.0,8.0,-149.30472056343228,478.21403792240574,22.333333333333332,50
combined,组合退化,0.5,severity,30.0,70.0,0.0,19.356009120586975,108.05759266666705,33.4,50
combined,组合退化,0.75,severity,12.0,78.0,10.0,-139.59394732188935,408.7042409440264,23.666666666666668,50
combined,组合退化,1.0,severity,10.0,80.0,10.0,-161.90455564557294,446.01320201795954,23.0,50
